user_id,item_id,rating,timestamp,user_id_enc,item_id_enc,interaction
287,294,5,875333873,286,293,1
234,582,4,892334883,233,581,1
279,1048,1,886015533,278,1047,0
87,9,4,879877931,86,8,1
181,408,1,878962550,180,407,0
279,1151,2,875744584,278,1150,0
49,47,5,888068715,48,46,1
296,855,5,884197352,295,854,1
44,95,4,878347569,43,94,1
92,216,3,875653867,91,215,0
135,39,3,879857931,134,38,0
13,66,3,882141485,12,65,0
262,386,3,879795512,261,385,0
7,676,3,891354499,6,675,0
116,942,3,876454090,115,941,0
318,474,4,884495742,317,473,1
141,826,2,884585437,140,825,0
269,13,4,891446662,268,12,1
222,1044,4,881060578,221,1043,1
82,455,4,876311319,81,454,1
279,254,3,879572960,278,253,0
42,685,4,881105972,41,684,1
145,1245,5,875271397,144,1244,1
184,161,2,889909640,183,160,0
49,625,3,888067031,48,624,0
177,243,1,882142141,176,242,0
313,99,4,891014029,312,98,1
32,290,3,883717913,31,289,0
308,848,4,887736925,307,847,1
145,448,5,877343121,144,447,1
130,542,3,875801778,129,541,0
130,806,3,875217096,129,805,0
165,288,2,879525673,164,287,0
249,255,3,879571752,248,254,0
49,581,3,888068143,48,580,0
195,300,3,890588925,194,299,0
118,475,5,875384793,117,474,1
130,316,4,888211794,129,315,1
104,293,3,888465166,103,292,0
201,1229,3,884140307,200,1228,0
142,82,4,888640356,141,81,1
119,718,5,874774956,118,717,1
303,94,3,879485318,302,93,0
99,50,5,885679998,98,49,1
306,14,5,876503995,305,13,1
92,709,2,875654590,91,708,0
227,295,5,879035387,226,294,1
3,337,1,889236983,2,336,0
94,820,1,891723186,93,819,0
59,1107,4,888206254,58,1106,1
30,539,3,885941454,29,538,0
262,821,3,879794887,261,820,0
6,508,3,883599530,5,507,0
311,716,4,884365718,310,715,1
268,364,3,875743979,267,363,0
262,553,4,879795122,261,552,1
214,275,3,891542968,213,274,0
16,56,5,877719863,15,55,1
262,293,2,879790906,261,292,0
293,132,4,888905481,292,131,1
62,132,5,879375022,61,131,1
94,346,4,891725410,93,345,1
13,59,4,882140425,12,58,1
240,313,5,885775604,239,312,1
102,161,2,888801876,101,160,0
83,301,2,891181430,82,300,0
291,7,5,874834481,290,6,1
312,28,4,891698300,311,27,1
31,484,5,881548030,30,483,1
291,70,4,874868146,290,69,1
56,172,5,892737191,55,171,1
109,588,4,880578388,108,587,1
110,1246,2,886989613,109,1245,0
59,429,4,888204597,58,428,1
246,1218,3,884922801,245,1217,0
65,196,5,879216637,64,195,1
24,367,2,875323241,23,366,0
92,115,3,875654125,91,114,0
308,741,4,887739863,307,740,1
301,660,4,882076782,300,659,1
214,1129,4,892668249,213,1128,1
158,241,4,880134445,157,240,1
269,674,2,891451754,268,673,0
308,493,3,887737293,307,492,0
32,151,3,883717850,31,150,0
224,191,4,888082468,223,190,1
215,423,5,891435526,214,422,1
32,1012,4,883717581,31,1011,1
154,289,2,879138345,153,288,0
201,509,3,884111546,200,508,0
85,298,4,880581629,84,297,1
180,68,5,877127721,179,67,1
184,36,3,889910195,183,35,0
188,218,5,875074667,187,217,1
305,11,1,886323237,304,10,0
144,508,4,888104150,143,507,1
73,94,1,888625754,72,93,0
194,205,3,879524291,193,204,0
177,203,4,880131026,176,202,1
276,273,4,874786517,275,272,1
198,7,4,884205317,197,6,1
108,290,4,879880076,107,289,1
189,197,5,893265291,188,196,1
73,56,4,888626041,72,55,1
172,462,3,875537717,171,461,0
120,546,2,889490979,119,545,0
101,471,3,877136535,100,470,0
5,102,3,875721196,4,101,0
26,235,2,891372429,25,234,0
268,1249,2,875743793,267,1248,0
276,773,3,874792794,275,772,0
13,150,5,882140588,12,149,1
7,401,4,891354257,6,400,1
128,482,4,879967432,127,481,1
104,7,3,888465972,103,6,0
293,39,3,888906804,292,38,0
256,25,5,882150552,255,24,1
90,821,3,891385843,89,820,0
275,69,3,880314089,274,68,0
22,510,5,878887765,21,509,1
312,494,5,891698454,311,493,1
207,192,3,877822350,206,191,0
264,504,5,886122577,263,503,1
137,687,4,881432756,136,686,1
185,740,4,883524475,184,739,1
307,687,1,879114143,306,686,0
42,176,3,881107178,41,175,0
145,472,3,875271128,144,471,0
189,634,3,893265506,188,633,0
262,121,3,879790536,261,120,0
251,148,2,886272547,250,147,0
259,772,4,874724882,258,771,1
239,58,5,889179623,238,57,1
312,921,5,891699295,311,920,1
92,15,3,875640189,91,14,0
81,742,2,876533764,80,741,0
311,419,3,884364931,310,418,0
102,448,3,888803002,101,447,0
249,746,5,879641209,248,745,1
95,527,4,888954440,94,526,1
19,655,3,885412723,18,654,0
79,100,5,891271652,78,99,1
189,751,4,893265046,188,750,1
253,510,5,891628416,252,509,1
201,919,3,884141208,200,918,0
1,17,3,875073198,0,16,0
214,42,5,892668130,213,41,1
7,81,5,891352626,6,80,1
234,132,4,892333865,233,131,1
59,148,3,888203175,58,147,0
13,354,2,888779458,12,353,0
6,469,5,883601155,5,468,1
82,14,4,876311280,81,13,1
109,627,5,880582133,108,626,1
305,50,5,886321799,304,49,1
195,154,3,888737525,194,153,0
277,279,4,879543592,276,278,1
223,8,2,891550684,222,7,0
92,81,3,875654929,91,80,0
201,69,2,884112901,200,68,0
94,58,5,891720540,93,57,1
217,144,4,889069782,216,143,1
244,148,2,880605071,243,147,0
313,200,3,891017736,312,199,0
181,874,1,878961749,180,873,0
116,1216,3,876452582,115,1215,0
303,433,4,879467985,302,432,1
117,151,4,880126373,116,150,1
221,327,4,875243968,220,326,1
46,307,3,883611430,45,306,0
91,28,4,891439243,90,27,1
151,317,5,879524610,150,316,1
64,176,4,889737567,63,175,1
90,553,2,891384959,89,552,0
116,271,4,886310197,115,270,1
291,1139,3,874871671,290,1138,0
62,111,3,879372670,61,110,0
196,251,3,881251274,195,250,0
303,120,2,879544099,302,119,0
49,547,5,888066187,48,546,1
307,1022,4,879283008,306,1021,1
303,176,5,879467260,302,175,1
286,154,4,877533381,285,153,1
291,501,4,875087100,290,500,1
235,87,4,889655162,234,86,1
254,379,1,886474650,253,378,0
276,157,5,874790773,275,156,1
135,1208,3,879858003,134,1207,0
57,243,3,883696547,56,242,0
276,1157,2,874795772,275,1156,0
7,576,5,892132943,6,575,1
250,404,4,878092144,249,403,1
318,768,2,884498022,317,767,0
234,808,2,892335707,233,807,0
289,282,3,876789180,288,281,0
87,1079,2,879877240,86,1078,0
50,823,3,877052784,49,822,0
25,258,5,885853199,24,257,1
18,496,5,880130470,17,495,1
193,790,3,889127381,192,789,0
263,510,4,891298392,262,509,1
209,906,2,883589546,208,905,0
207,716,3,875508783,206,715,0
314,535,4,877887002,313,534,1
250,338,4,883263374,249,337,1
262,568,3,879794113,261,567,0
95,172,4,879196847,94,171,1
94,470,4,891722006,93,469,1
59,583,5,888205921,58,582,1
277,282,4,879543697,276,281,1
303,1286,4,879467413,302,1285,1
271,714,3,885848863,270,713,0
269,235,3,891446756,268,234,0
148,140,1,877019882,147,139,0
223,977,2,891550295,222,976,0
210,357,5,887736206,209,356,1
185,199,4,883526268,184,198,1
174,80,1,886515210,173,79,0
235,480,4,889655044,234,479,1
276,939,3,874790855,275,938,0
99,354,2,888469332,98,353,0
308,163,4,887737084,307,162,1
303,738,2,879544276,302,737,0
224,873,2,888082187,223,872,0
298,252,4,884183833,297,251,1
44,208,4,878347420,43,207,1
315,13,4,879821158,314,12,1
215,197,4,891435357,214,196,1
269,9,4,891446246,268,8,1
42,195,5,881107949,41,194,1
293,79,3,888906045,292,78,0
246,68,5,884922341,245,67,1
101,405,4,877137015,100,404,1
92,665,3,875906853,91,664,0
249,88,4,879572668,248,87,1
60,525,5,883325944,59,524,1
13,331,3,881515457,12,330,0
271,750,4,885844698,270,749,1
92,731,4,875653769,91,730,1
254,188,3,886473672,253,187,0
311,203,5,884365201,310,202,1
263,197,4,891299752,262,196,1
201,660,3,884140927,200,659,0
279,79,3,875296461,278,78,0
138,496,4,879024043,137,495,1
209,251,5,883417810,208,250,1
217,7,4,889069741,216,6,1
261,340,5,890454045,260,339,1
176,258,4,886047026,175,257,1
303,1037,3,879544340,302,1036,0
81,169,4,876534751,80,168,1
62,114,4,879373568,61,113,1
72,530,4,880037164,71,529,1
276,364,3,877935377,275,363,0
88,750,2,891037276,87,749,0
49,7,4,888067307,48,6,1
263,117,3,891299387,262,116,0
9,298,5,886960055,8,297,1
92,528,4,875657681,91,527,1
249,708,4,879572403,248,707,1
262,754,3,879961283,261,753,0
196,655,5,881251793,195,654,1
207,1436,3,878191574,206,1435,0
256,771,2,882164999,255,770,0
276,226,4,874792520,275,225,1
134,313,5,891732150,133,312,1
311,849,3,884365781,310,848,0
181,1383,1,878962086,180,1382,0
203,148,3,880434755,202,147,0
247,736,5,893097024,246,735,1
313,745,3,891016583,312,744,0
311,83,5,884364812,310,82,1
251,1014,5,886272486,250,1013,1
227,411,4,879035897,226,410,1
59,550,5,888206605,58,549,1
201,206,2,884112029,200,205,0
58,100,5,884304553,57,99,1
249,723,4,879641093,248,722,1
286,1316,5,884583549,285,1315,1
11,725,3,891905568,10,724,0
7,228,4,891350845,6,227,1
92,846,3,886443471,91,845,0
160,56,5,876770222,159,55,1
103,127,4,880416331,102,126,1
11,110,3,891905324,10,109,0
87,2,4,879876074,86,1,1
45,763,2,881013563,44,762,0
293,605,3,888907702,292,604,0
291,732,4,874868097,290,731,1
254,575,3,886476165,253,574,0
49,334,4,888065744,48,333,1
222,1284,4,878184422,221,1283,1
161,162,2,891171413,160,161,0
268,1,3,875742341,267,0,0
59,215,5,888204430,58,214,1
177,209,4,880130736,176,208,1
151,1298,4,879528520,150,1297,1
299,235,1,877878184,298,234,0
29,332,4,882820869,28,331,1
30,435,5,885941156,29,434,1
297,182,3,875239125,296,181,0
315,185,4,879821267,314,184,1
23,172,4,874785889,22,171,1
262,47,2,879794599,261,46,0
321,496,4,879438607,320,495,1
191,754,3,891560366,190,753,0
106,778,4,881453040,105,777,1
7,151,4,891352749,6,150,1
178,678,3,882823530,177,677,0
84,12,5,883452874,83,11,1
94,168,5,891721378,93,167,1
264,33,3,886122644,263,32,0
239,529,5,889179808,238,528,1
90,657,5,891385190,89,656,1
261,875,5,890454351,260,874,1
190,302,5,891033606,189,301,1
112,289,5,884992690,111,288,1
144,106,3,888104684,143,105,0
199,258,4,883782403,198,257,1
224,20,1,888104487,223,19,0
85,501,3,880838306,84,500,0
301,202,5,882076211,300,201,1
145,743,1,888398516,144,742,0
294,127,5,877819265,293,126,1
130,206,3,875801695,129,205,0
103,121,3,880415766,102,120,0
152,412,2,880149328,151,411,0
267,840,4,878970926,266,839,1
286,231,3,877532094,285,230,0
200,24,2,884127370,199,23,0
5,211,4,875636631,4,210,1
160,117,4,876767822,159,116,1
6,357,4,883602422,5,356,1
158,72,3,880135118,157,71,0
297,736,4,875239975,296,735,1
250,244,4,878089786,249,243,1
57,760,2,883697617,56,759,0
58,268,5,884304288,57,267,1
23,1006,3,874785809,22,1005,0
301,1228,4,882079423,300,1227,1
307,265,3,877122816,306,264,0
276,1095,1,877935135,275,1094,0
223,411,1,891550005,222,410,0
92,24,3,875640448,91,23,0
137,300,5,881432524,136,299,1
164,117,5,889401816,163,116,1
276,38,3,874792574,275,37,0
213,294,3,878870226,212,293,0
286,34,5,877534701,285,33,1
232,197,4,888549563,231,196,1
150,221,4,878747017,149,220,1
21,103,1,874951245,20,102,0
130,731,3,876251922,129,730,0
222,441,2,881059920,221,440,0
1,90,4,878542300,0,89,1
189,1005,4,893265971,188,1004,1
49,38,1,888068289,48,37,0
311,5,3,884365853,310,4,0
36,307,4,882157227,35,306,1
128,228,3,879969329,127,227,0
151,89,5,879524491,150,88,1
248,475,5,884535446,247,474,1
95,1229,2,879198800,94,1228,0
213,609,4,878955533,212,608,1
203,181,5,880434278,202,180,1
308,863,3,887736881,307,862,0
269,47,4,891448386,268,46,1
198,100,1,884207325,197,99,0
297,307,4,878771124,296,306,1
305,189,5,886323303,304,188,1
266,676,3,892257897,265,675,0
197,229,3,891410039,196,228,0
74,272,5,888333194,73,271,1
127,294,4,884363803,126,293,1
194,4,4,879521397,193,3,1
177,56,5,880130618,176,55,1
45,473,3,881014417,44,472,0
57,28,4,883698324,56,27,1
239,187,5,889178798,238,186,1
268,94,2,875743630,267,93,0
238,252,3,883576644,237,251,0
201,1010,3,884140579,200,1009,0
131,1281,4,883681561,130,1280,1
270,97,4,876955633,269,96,1
159,127,5,880989744,158,126,1
230,202,4,880485352,229,201,1
92,219,4,875654888,91,218,1
318,356,4,884496671,317,355,1
123,531,3,879872671,122,530,0
267,403,4,878971939,266,402,1
232,630,3,888550060,231,629,0
5,382,5,875636587,4,381,1
16,155,3,877719157,15,154,0
180,762,4,877126241,179,761,1
178,282,3,882823978,177,281,0
319,313,5,889816026,318,312,1
180,737,3,877128327,179,736,0
270,736,5,876955087,269,735,1
269,658,2,891448497,268,657,0
293,496,5,888905840,292,495,1
269,793,4,891449880,268,792,1
54,685,3,880935504,53,684,0
21,98,5,874951657,20,97,1
303,209,5,879467328,302,208,1
13,766,4,882139686,12,765,1
314,95,5,877888168,313,94,1
151,387,5,879542353,150,386,1
230,378,5,880485159,229,377,1
201,403,3,884112427,200,402,0
95,1206,4,888956137,94,1205,1
270,370,5,876956232,269,369,1
256,716,5,882165135,255,715,1
80,582,3,887401701,79,581,0
303,435,5,879466491,302,434,1
312,121,3,891698174,311,120,0
151,1006,1,879524974,150,1005,0
62,258,5,879371909,61,257,1
189,1115,4,893264270,188,1114,1
77,195,5,884733695,76,194,1
99,742,5,885679114,98,741,1
291,1028,3,875086561,290,1027,0
293,748,2,888904327,292,747,0
181,1342,1,878962168,180,1341,0
206,900,1,888179980,205,899,0
83,338,4,883868647,82,337,1
262,179,4,879962570,261,178,1
253,216,4,891628252,252,215,1
223,596,3,891549713,222,595,0
108,50,4,879879739,107,49,1
94,347,5,891724950,93,346,1
293,779,1,888908066,292,778,0
101,281,2,877136842,100,280,0
267,980,3,878970578,266,979,0
201,1245,4,884141015,200,1244,1
314,1263,2,877890611,313,1262,0
271,111,4,885847956,270,110,1
314,276,1,877886413,313,275,0
18,387,4,880130155,17,386,1
207,4,4,876198457,206,3,1
313,96,5,891015144,312,95,1
21,299,1,874950931,20,298,0
215,144,4,891435107,214,143,1
279,1376,4,886016680,278,1375,1
234,1015,2,892079617,233,1014,0
296,248,5,884196765,295,247,1
270,83,4,876954995,269,82,1
210,161,5,887736393,209,160,1
201,79,4,884112245,200,78,1
5,376,2,879198045,4,375,0
184,181,4,889907426,183,180,1
104,411,1,888465739,103,410,0
275,449,3,876198328,274,448,0
185,269,5,883524428,184,268,1
276,550,4,874792574,275,549,1
279,1182,3,875314370,278,1181,0
216,69,5,880235229,215,68,1
21,457,1,874951054,20,456,0
16,471,3,877724845,15,470,0
147,292,5,885594040,146,291,1
291,250,4,874805927,290,249,1
28,95,3,881956917,27,94,0
29,539,2,882821044,28,538,0
291,471,4,874833746,290,470,1
7,580,3,892132171,6,579,0
181,16,1,878962996,180,15,0
297,218,3,875409827,296,217,0
308,559,4,887740367,307,558,1
87,211,5,879876812,86,210,1
97,89,5,884238939,96,88,1
21,596,3,874951617,20,595,0
59,710,3,888205463,58,709,0
238,756,3,883576476,237,755,0
178,209,4,882826944,177,208,1
186,470,5,879023693,185,469,1
299,615,4,878192555,298,614,1
10,504,5,877892110,9,503,1
110,682,4,886987354,109,681,1
109,101,1,880578186,108,100,0
157,250,1,886890296,156,249,0
267,386,3,878973597,266,385,0
181,327,3,878961780,180,326,0
207,87,4,884386260,206,86,1
47,995,3,879440429,46,994,0
148,114,5,877016735,147,113,1
94,9,5,885872684,93,8,1
60,222,4,883327441,59,221,1
244,409,4,880605294,243,408,1
276,246,4,874786686,275,245,1
90,906,2,891382240,89,905,0
234,20,4,891227979,233,19,1
106,107,4,883876961,105,106,1
216,697,4,883981700,215,696,1
294,1199,2,889242142,293,1198,0
323,257,2,878739393,322,256,0
140,268,4,879013684,139,267,1
220,303,4,881198014,219,302,1
67,64,5,875379211,66,63,1
170,299,3,886190476,169,298,0
230,142,4,880485633,229,141,1
299,641,4,889501514,298,640,1
7,581,5,891353477,6,580,1
275,501,3,875154718,274,500,0
44,250,5,878346709,43,249,1
291,214,4,874868146,290,213,1
11,741,5,891902745,10,740,1
59,286,3,888202532,58,285,0
174,395,1,886515154,173,394,0
194,234,3,879521167,193,233,0
57,204,4,883698272,56,203,1
314,417,4,877888855,313,416,1
201,197,4,884113422,200,196,1
184,155,3,889912656,183,154,0
194,792,4,879524504,193,791,1
159,1037,2,884360502,158,1036,0
186,983,3,879023152,185,982,0
181,979,2,878963241,180,978,0
68,7,3,876974096,67,6,0
286,721,3,877532329,285,720,0
316,306,4,880853072,315,305,1
280,781,4,891701699,279,780,1
13,14,4,884538727,12,13,1
211,127,4,879461498,210,126,1
187,215,3,879465805,186,214,0
71,134,3,885016614,70,133,0
306,242,5,876503793,305,241,1
64,684,4,889740199,63,683,1
303,277,3,879468547,302,276,0
198,135,5,884208061,197,134,1
232,91,5,888549515,231,90,1
98,47,4,880498898,97,46,1
53,24,3,879442538,52,23,0
299,971,2,889502353,298,970,0
254,1116,3,886473448,253,1115,0
7,106,4,891353892,6,105,1
12,300,4,879958639,11,299,1
239,10,5,889180338,238,9,1
238,111,4,883576603,237,110,1
130,267,5,875801239,129,266,1
90,662,5,891385842,89,661,1
63,20,3,875748004,62,19,0
40,268,4,889041430,39,267,1
181,221,1,878962465,180,220,0
298,152,3,884183336,297,151,0
104,327,2,888442202,103,326,0
42,185,4,881107449,41,184,1
181,995,1,878961585,180,994,0
258,288,1,885700919,257,287,0
291,578,4,874835242,290,577,1
148,70,5,877021271,147,69,1
305,187,4,886323189,304,186,1
184,71,4,889911552,183,70,1
94,556,3,891722882,93,555,0
158,1011,4,880132579,157,1010,1
7,528,5,891352659,6,527,1
174,237,4,886434047,173,236,1
158,190,5,880134332,157,189,1
201,853,4,884114635,200,852,1
276,43,1,874791383,275,42,0
278,311,4,891295130,277,310,1
229,347,1,891632073,228,346,0
101,252,3,877136628,100,251,0
63,1028,3,875748198,62,1027,0
275,520,4,880314218,274,519,1
275,173,3,875154795,274,172,0
62,1073,4,879374752,61,1072,1
230,234,4,880484756,229,233,1
109,975,3,880572351,108,974,0
73,357,5,888626007,72,356,1
83,118,3,880307071,82,117,0
4,361,5,892002353,3,360,1
130,245,1,874953526,129,244,0
64,778,5,889739806,63,777,1
15,473,1,879456204,14,472,0
244,89,5,880602210,243,88,1
7,643,4,891350932,6,642,1
219,347,1,889386819,218,346,0
295,704,5,879519266,294,703,1
293,288,3,888904327,292,287,0
125,997,2,892838976,124,996,0
279,487,3,890282182,278,486,0
76,582,3,882607444,75,581,0
272,48,4,879455143,271,47,1
269,285,5,891446165,268,284,1
244,380,4,880608133,243,379,1
271,220,3,885848179,270,219,0
321,287,3,879438857,320,286,0
306,864,3,876504286,305,863,0
224,332,3,888103429,223,331,0
57,1047,4,883697679,56,1046,1
145,591,4,879161848,144,590,1
85,277,2,879452938,84,276,0
116,7,2,876453915,115,6,0
52,95,4,882922927,51,94,1
209,688,1,883589626,208,687,0
145,260,4,875269871,144,259,1
208,202,4,883108476,207,201,1
160,187,5,876770168,159,186,1
141,274,5,884585220,140,273,1
260,990,5,890618729,259,989,1
177,299,4,880130500,176,298,1
82,231,2,878769815,81,230,0
223,969,5,891550649,222,968,1
107,271,2,891264432,106,270,0
26,25,3,891373727,25,24,0
297,1016,3,874955131,296,1015,0
244,167,3,880607853,243,166,0
15,678,1,879455311,14,677,0
286,709,4,877532748,285,708,1
82,411,3,878768902,81,410,0
167,364,3,892738212,166,363,0
99,181,5,885680138,98,180,1
56,196,2,892678628,55,195,0
293,346,3,888904004,292,345,0
7,650,3,891350965,6,649,0
90,425,4,891384996,89,424,1
228,475,3,889388521,227,474,0
82,919,3,876311280,81,918,0
43,151,4,875975613,42,150,1
10,289,4,877886223,9,288,1
197,515,5,891409935,196,514,1
57,756,3,883697730,56,755,0
246,82,2,884921986,245,81,0
62,24,4,879372633,61,23,1
323,223,4,878739699,322,222,1
13,320,1,882397010,12,319,0
268,63,1,875743792,267,62,0
18,863,3,880130680,17,862,0
271,410,2,885848238,270,409,0
307,509,3,877121019,306,508,0
54,298,4,892681300,53,297,1
295,47,5,879518166,294,46,1
194,237,3,879538959,193,236,0
194,82,2,879524216,193,81,0
311,385,5,884365284,310,384,1
287,257,4,875334224,286,256,1
290,82,4,880473918,289,81,1
262,96,4,879793022,261,95,1
279,491,5,875296435,278,490,1
290,393,3,880475169,289,392,0
145,393,5,875273174,144,392,1
305,61,4,886323378,304,60,1
269,156,5,891449364,268,155,1
276,180,5,874787353,275,179,1
323,298,4,878739275,322,297,1
296,258,5,884196469,295,257,1
18,965,4,880132012,17,964,1
72,528,4,880036664,71,527,1
224,949,3,888104057,223,948,0
125,239,5,892838375,124,238,1
244,652,5,880606533,243,651,1
135,431,2,879857868,134,430,0
138,211,4,879024183,137,210,1
59,604,3,888204927,58,603,0
221,1059,4,875245077,220,1058,1
13,451,1,882141872,12,450,0
42,69,4,881107375,41,68,1
10,340,4,880371312,9,339,1
219,882,3,889386741,218,881,0
60,604,4,883327997,59,603,1
125,152,1,879454892,124,151,0
63,50,4,875747292,62,49,1
255,448,3,883216544,254,447,0
311,172,5,884364763,310,171,1
7,582,5,892135347,6,581,1
7,127,5,891351728,6,126,1
189,203,3,893265921,188,202,0
59,470,3,888205714,58,469,0
313,148,2,891031979,312,147,0
234,161,3,892335824,233,160,0
6,143,2,883601053,5,142,0
305,960,1,886324362,304,959,0
226,147,3,883889479,225,146,0
204,340,5,892389195,203,339,1
13,493,5,882140206,12,492,1
186,281,4,879023390,185,280,1
6,275,4,883599102,5,274,1
269,82,2,891450780,268,81,0
69,300,3,882027204,68,299,0
259,959,4,888720593,258,958,1
5,62,4,875637575,4,61,1
181,1164,3,878962464,180,1163,0
135,449,3,879857843,134,448,0
222,1207,2,881060659,221,1206,0
5,231,2,875635947,4,230,0
286,258,4,877530390,285,257,1
104,249,3,888465675,103,248,0
303,65,4,879467436,302,64,1
295,73,4,879519009,294,72,1
201,686,2,884112352,200,685,0
13,289,2,882140759,12,288,0
184,100,5,889907652,183,99,1
262,786,3,879795319,261,785,0
234,614,3,892334609,233,613,0
1,64,5,875072404,0,63,1
325,485,3,891478599,324,484,0
312,641,5,891698300,311,640,1
207,810,2,877125506,206,809,0
262,509,3,879792818,261,508,0
239,478,5,889178986,238,477,1
142,181,5,888640317,141,180,1
296,242,4,884196057,295,241,1
291,571,2,875086608,290,570,0
13,488,3,890704999,12,487,0
294,676,3,877821514,293,675,0
69,174,5,882145548,68,173,1
195,265,4,888737346,194,264,1
121,509,5,891388145,120,508,1
279,509,3,875296552,278,508,0
49,17,2,888068651,48,16,0
7,196,5,891351432,6,195,1
280,472,2,891702086,279,471,0
221,780,3,875246552,220,779,0
175,96,3,877108051,174,95,0
180,431,4,877442098,179,430,1
311,1222,3,884366010,310,1221,0
44,120,4,878346977,43,119,1
318,257,5,884471030,317,256,1
59,588,2,888204389,58,587,0
320,117,4,884748641,319,116,1
256,939,5,882164893,255,938,1
310,24,4,879436242,309,23,1
236,265,2,890116191,235,264,0
83,139,3,880308959,82,138,0
280,128,3,891701188,279,127,0
43,52,4,883955224,42,51,1
18,494,3,880131497,17,493,0
303,87,3,879466421,302,86,0
91,427,4,891439057,90,426,1
318,631,4,884496855,317,630,1
275,258,3,875154310,274,257,0
97,482,5,884238693,96,481,1
174,160,5,886514377,173,159,1
268,470,3,875310745,267,469,0
188,769,2,875074720,187,768,0
94,89,3,885870284,93,88,0
7,44,5,891351728,6,43,1
158,85,4,880135118,157,84,1
256,765,4,882165328,255,764,1
221,69,4,875245641,220,68,1
196,67,5,881252017,195,66,1
232,175,5,888549815,231,174,1
159,685,4,880557347,158,684,1
99,182,4,886518810,98,181,1
175,71,4,877107942,174,70,1
254,624,2,886473254,253,623,0
326,22,4,879874989,325,21,1
303,291,3,879484804,302,290,0
270,53,4,876956106,269,52,1
181,1001,1,878963038,180,1000,0
254,418,3,886473078,253,417,0
56,235,1,892911348,55,234,0
11,190,3,891904174,10,189,0
162,181,4,877635798,161,180,1
117,829,3,881010219,116,828,0
268,52,3,875309319,267,51,0
320,177,5,884749360,319,176,1
6,294,2,883599938,5,293,0
210,380,4,887736482,209,379,1
151,969,5,879542510,150,968,1
42,684,4,881108093,41,683,1
62,365,2,879376096,61,364,0
207,121,3,875504876,206,120,0
59,70,3,888204758,58,69,0
26,455,3,891371506,25,454,0
234,705,5,892318002,233,704,1
270,466,5,876955899,269,465,1
97,484,3,884238966,96,483,0
11,660,3,891904573,10,659,0
5,377,1,878844615,4,376,0
56,797,4,892910860,55,796,1
305,923,5,886323237,304,922,1
173,286,5,877556626,172,285,1
67,1095,4,875379287,66,1094,1
213,12,5,878955409,212,11,1
268,684,3,875744321,267,683,0
36,883,5,882157581,35,882,1
100,321,1,891375112,99,320,0
269,729,2,891448569,268,728,0
131,100,5,883681418,130,99,1
308,298,5,887741383,307,297,1
14,709,5,879119693,13,708,1
284,305,4,885328906,283,304,1
191,752,3,891560481,190,751,0
222,29,3,878184571,221,28,0
201,421,2,884111708,200,420,0
207,864,3,877750738,206,863,0
303,1315,3,879544791,302,1314,0
52,1086,4,882922562,51,1085,1
305,529,5,886324097,304,528,1
223,318,4,891550711,222,317,1
22,79,4,878887765,21,78,1
137,546,5,881433116,136,545,1
292,328,3,877560833,291,327,0
249,11,5,879640868,248,10,1
269,616,4,891450453,268,615,1
197,294,4,891409290,196,293,1
42,603,4,881107502,41,602,1
26,1016,3,891377609,25,1015,0
7,560,3,892132798,6,559,0
193,435,4,889124439,192,434,1
7,559,5,891354882,6,558,1
299,186,3,889503233,298,185,0
115,127,5,881171760,114,126,1
59,433,5,888205982,58,432,1
217,22,5,889069741,216,21,1
279,709,4,875310195,278,708,1
257,345,4,887066556,256,344,1
279,789,4,875306580,278,788,1
279,919,3,892864663,278,918,0
63,222,3,875747635,62,221,0
178,73,5,882827985,177,72,1
90,1194,4,891383718,89,1193,1
111,313,4,891679901,110,312,1
13,848,5,882140001,12,847,1
94,625,4,891723086,93,624,1
59,496,4,888205144,58,495,1
179,905,4,892151331,178,904,1
303,302,4,879465986,302,301,1
299,516,4,889503159,298,515,1
10,505,4,877886846,9,504,1
62,464,4,879375196,61,463,1
56,69,4,892678893,55,68,1
92,289,3,875641367,91,288,0
308,378,3,887740700,307,377,0
13,144,4,882397146,12,143,1
181,1348,1,878962200,180,1347,0
15,932,1,879456465,14,931,0
244,155,3,880608599,243,154,0
234,233,2,892335990,233,232,0
15,127,2,879455505,14,126,0
110,1179,2,886989501,109,1178,0
181,302,2,878961511,180,301,0
236,313,4,890115777,235,312,1
310,536,4,879436137,309,535,1
37,55,3,880915942,36,54,0
234,617,3,892078741,233,616,0
303,369,1,879544130,302,368,0
75,409,3,884050829,74,408,0
197,518,1,891409982,196,517,0
314,692,5,877888445,313,691,1
187,523,3,879465125,186,522,0
151,402,3,879543423,150,401,0
268,264,3,876513607,267,263,0
224,215,4,888082612,223,214,1
292,195,5,881103568,291,194,1
16,191,5,877719454,15,190,1
99,597,4,885679210,98,596,1
234,482,4,892334803,233,481,1
303,323,1,879466214,302,322,0
233,99,3,877663383,232,98,0
66,249,4,883602158,65,248,1
280,204,3,891700643,279,203,0
301,174,5,882075827,300,173,1
92,1142,4,886442422,91,1141,1
99,410,5,885679262,98,409,1
221,1250,2,875247855,220,1249,0
97,98,4,884238728,96,97,1
313,673,4,891016622,312,672,1
58,109,4,884304396,57,108,1
270,781,5,876955750,269,780,1
13,476,2,882141997,12,475,0
189,1,5,893264174,188,0,1
67,147,3,875379357,66,146,0
234,50,4,892079237,233,49,1
