user_id,item_id,rating,timestamp,user_id_enc,item_id_enc,interaction
848,805,5,887048111,847,804,1
569,475,3,879793717,568,474,0
533,181,5,879191085,532,180,1
564,344,4,888718521,563,343,1
51,679,3,883498937,50,678,0
463,244,4,877387935,462,243,1
284,333,3,885329146,283,332,0
934,501,4,891196464,933,500,1
90,425,4,891384996,89,424,1
493,258,5,884129725,492,257,1
472,4,3,875980418,471,3,0
790,100,2,884461334,789,99,0
85,510,4,879454400,84,509,1
94,820,1,891723186,93,819,0
561,195,3,885808963,560,194,0
288,272,5,889225463,287,271,1
567,302,4,882426300,566,301,1
76,92,4,882606108,75,91,1
464,194,5,878355259,463,193,1
678,924,2,879544397,677,923,0
363,313,5,891493571,362,312,1
751,89,3,889132966,750,88,0
827,750,3,892157198,826,749,0
524,670,4,884637203,523,669,1
198,176,4,884207136,197,175,1
552,826,2,879222002,551,825,0
654,845,4,887863613,653,844,1
184,1008,4,889907896,183,1007,1
416,142,4,886319340,415,141,1
883,455,4,891916411,882,454,1
774,23,3,888556634,773,22,0
41,1,4,890692860,40,0,1
338,478,3,879438505,337,477,0
246,675,4,884920978,245,674,1
72,504,4,880037461,71,503,1
703,819,2,875242912,702,818,0
666,507,3,880567771,665,506,0
854,197,4,882813797,853,196,1
684,147,2,878232961,683,146,0
711,134,5,876278804,710,133,1
18,172,3,880130551,17,171,0
450,313,5,882811655,449,312,1
899,283,4,884121424,898,282,1
506,607,4,874874851,505,606,1
59,660,4,888205534,58,659,1
709,65,2,879846868,708,64,0
305,286,4,886307828,304,285,1
504,288,5,887831273,503,287,1
715,426,5,875964104,714,425,1
315,56,5,879821037,314,55,1
931,310,3,891035876,930,309,0
294,831,3,889242542,293,830,0
826,227,4,885690713,825,226,1
75,546,3,884050422,74,545,0
160,589,3,876857977,159,588,0
254,892,3,886470904,253,891,0
42,142,4,881109271,41,141,1
666,699,3,880568297,665,698,0
931,297,4,891036673,930,296,1
407,56,5,875042569,406,55,1
102,201,2,888803051,101,200,0
23,132,4,874785756,22,131,1
378,575,3,880334409,377,574,0
62,144,3,879374785,61,143,0
825,273,5,880756401,824,272,1
365,321,5,891303536,364,320,1
610,750,4,888702841,609,749,1
536,8,5,882359047,535,7,1
864,672,2,888889389,863,671,0
374,844,4,880394000,373,843,1
343,77,3,876405004,342,76,0
899,470,4,884122016,898,469,1
269,63,1,891450857,268,62,0
599,682,4,880951079,598,681,1
262,121,3,879790536,261,120,0
730,237,3,880310233,729,236,0
437,121,3,881001766,436,120,0
709,849,4,879848590,708,848,1
314,546,4,877886788,313,545,1
395,315,5,886480875,394,314,1
275,420,2,875154535,274,419,0
452,418,4,875275700,451,417,1
932,589,5,891250609,931,588,1
487,265,5,883530236,486,264,1
256,228,3,882164559,255,227,0
495,211,5,888633194,494,210,1
642,725,4,885606067,641,724,1
757,31,4,888445570,756,30,1
777,205,4,875980306,776,204,1
897,89,4,879990683,896,88,1
664,660,3,876525718,663,659,0
505,193,3,889334477,504,192,0
643,492,4,891448586,642,491,1
299,588,4,877880852,298,587,1
733,847,3,879535471,732,846,0
59,186,5,888205660,58,185,1
782,300,4,891497906,781,299,1
535,188,3,879618999,534,187,0
405,1188,3,885547506,404,1187,0
600,2,3,888451908,599,1,0
373,399,3,877105674,372,398,0
887,369,5,881378896,886,368,1
244,1178,3,880608134,243,1177,0
892,194,4,886608423,891,193,1
640,239,5,874778274,639,238,1
746,403,4,885075337,745,402,1
262,785,3,879794359,261,784,0
201,514,3,884112747,200,513,0
79,93,2,891271676,78,92,0
279,797,4,875744512,278,796,1
648,1271,4,884882234,647,1270,1
346,1188,1,875264472,345,1187,0
94,428,5,891725332,93,427,1
540,475,4,882156983,539,474,1
326,603,4,879875203,325,602,1
59,855,4,888204502,58,854,1
671,686,3,884036365,670,685,0
328,29,3,885048930,327,28,0
824,259,4,877020927,823,258,1
60,708,4,883326784,59,707,1
573,661,4,885844431,572,660,1
258,323,4,885701062,257,322,1
758,88,4,881979942,757,87,1
561,124,3,885807842,560,123,0
889,77,3,880182359,888,76,0
214,98,4,892668249,213,97,1
374,576,3,880939186,373,575,0
537,682,1,886029083,536,681,0
28,200,2,881961671,27,199,0
368,672,2,889783453,367,671,0
712,365,3,874730234,711,364,0
5,418,3,875721216,4,417,0
560,136,3,879975661,559,135,0
416,738,2,886319825,415,737,0
917,287,4,882911185,916,286,1
179,315,5,892151202,178,314,1
278,173,5,891295360,277,172,1
120,237,3,889490172,119,236,0
347,31,5,881654321,346,30,1
890,474,5,882403587,889,473,1
400,343,4,885676552,399,342,1
928,172,5,880936769,927,171,1
611,690,3,891636098,610,689,0
931,355,2,891036148,930,354,0
637,742,4,882904233,636,741,1
745,188,3,880123540,744,187,0
425,854,4,878738854,424,853,1
655,14,3,891585450,654,13,0
501,147,3,883348080,500,146,0
497,55,3,879310705,496,54,0
217,231,5,889069974,216,230,1
312,604,5,891698613,311,603,1
405,1539,1,885546724,404,1538,0
916,290,3,880845206,915,289,0
216,188,5,880245075,215,187,1
843,632,2,879447146,842,631,0
682,222,4,888519725,681,221,1
293,939,2,888906516,292,938,0
694,48,4,875726759,693,47,1
642,4,3,885605768,641,3,0
57,199,5,883698646,56,198,1
848,642,5,887039164,847,641,1
279,413,4,889151529,278,412,1
721,631,5,877147260,720,630,1
738,88,3,875351712,737,87,0
655,692,3,887523453,654,691,0
236,462,4,890115933,235,461,1
535,152,4,879618385,534,151,1
771,258,5,880659323,770,257,1
141,313,5,884584271,140,312,1
38,452,5,892434523,37,451,1
13,550,4,882397741,12,549,1
344,972,4,884901503,343,971,1
404,332,4,883790749,403,331,1
234,168,3,892079434,233,167,0
265,323,3,875320112,264,322,0
308,463,4,887738057,307,462,1
249,423,4,879572167,248,422,1
774,300,2,888555792,773,299,0
653,176,3,878854145,652,175,0
426,486,3,879444604,425,485,0
648,411,2,882212288,647,410,0
622,199,5,882592143,621,198,1
629,182,5,880116818,628,181,1
840,272,4,891202756,839,271,1
488,589,3,891294400,487,588,0
885,596,4,885714990,884,595,1
15,411,2,879456351,14,410,0
416,1152,4,876697105,415,1151,1
158,148,4,880132613,157,147,1
665,151,3,884291017,664,150,0
551,73,2,892784130,550,72,0
761,988,1,876189715,760,987,0
100,302,4,891374528,99,301,1
672,1028,4,879789030,671,1027,1
460,245,3,882910657,459,244,0
23,472,2,874784972,22,471,0
532,24,5,892867296,531,23,1
490,151,1,875428185,489,150,0
233,12,2,880610333,232,11,0
268,578,2,875744388,267,577,0
764,117,5,876244991,763,116,1
561,1070,4,885809043,560,1069,1
826,265,5,885690526,825,264,1
642,625,3,885603932,641,624,0
82,424,1,878768811,81,423,0
804,227,4,879443136,803,226,1
501,221,3,883348011,500,220,0
405,1176,3,885549942,404,1175,0
749,23,3,878849176,748,22,0
381,1117,4,892697574,380,1116,1
625,515,4,891263589,624,514,1
295,162,4,879517157,294,161,1
524,570,4,884637128,523,569,1
830,87,4,891462594,829,86,1
576,815,3,886985695,575,814,0
435,42,3,884131267,434,41,0
86,269,4,879569486,85,268,1
615,48,5,879448399,614,47,1
104,289,4,888442112,103,288,1
327,42,3,887746665,326,41,0
727,197,3,883710271,726,196,0
190,591,4,891033863,189,590,1
249,546,3,879640436,248,545,0
214,100,4,891542986,213,99,1
533,405,3,879192793,532,404,0
530,214,2,886202320,529,213,0
821,28,5,874793469,820,27,1
916,155,2,880845808,915,154,0
121,86,5,891388286,120,85,1
519,288,4,883248089,518,287,1
268,37,3,876514002,267,36,0
523,116,5,883700766,522,115,1
792,742,3,877909709,791,741,0
911,404,3,892840950,910,403,0
316,357,4,880854049,315,356,1
492,127,5,879969879,491,126,1
845,877,2,885409719,844,876,0
730,875,2,880310201,729,874,0
184,473,4,889908133,183,472,1
763,60,5,878914968,762,59,1
721,632,4,877147675,720,631,1
664,433,3,876525998,663,432,0
864,770,3,888891322,863,769,0
378,172,4,880045886,377,171,1
840,675,4,891205093,839,674,1
344,696,3,884900567,343,695,0
101,121,4,877137015,100,120,1
18,186,4,880131699,17,185,1
897,1051,3,879993772,896,1050,0
798,1282,3,875296234,797,1281,0
907,97,5,880160204,906,96,1
181,1324,1,878962464,180,1323,0
886,623,1,876033069,885,622,0
303,1407,1,879544063,302,1406,0
393,258,4,887741960,392,257,1
151,136,4,879524293,150,135,1
342,547,5,875318347,341,546,1
805,631,5,881698243,804,630,1
379,649,4,880525084,378,648,1
925,299,3,884717478,924,298,0
907,686,4,880159778,906,685,1
82,230,2,878769815,81,229,0
332,233,4,888360370,331,232,1
429,87,3,882384821,428,86,0
254,1091,3,886475586,253,1090,0
198,137,4,884205252,197,136,1
577,559,3,880474903,576,558,0
425,340,4,890346264,424,339,1
349,106,1,879466283,348,105,0
655,1514,2,887472879,654,1513,0
249,309,3,879571456,248,308,0
465,1078,2,883532119,464,1077,0
409,174,4,881108881,408,173,1
903,515,4,891031178,902,514,1
583,258,4,879384094,582,257,1
553,661,5,879949324,552,660,1
645,521,4,892054990,644,520,1
273,307,2,891292761,272,306,0
222,939,3,878182211,221,938,0
406,368,2,880132115,405,367,0
545,226,3,879899438,544,225,0
42,183,4,881107821,41,182,1
499,12,5,885599040,498,11,1
102,175,4,892991117,101,174,1
487,1217,3,884025080,486,1216,0
901,1389,5,877127052,900,1388,1
405,1070,1,885547123,404,1069,0
547,338,2,891282967,546,337,0
843,97,3,879447377,842,96,0
890,404,4,882915696,889,403,1
301,427,4,882075775,300,426,1
620,1035,4,889988232,619,1034,1
816,678,4,891710837,815,677,1
398,480,5,875658794,397,479,1
576,435,4,886986400,575,434,1
272,12,5,879455254,271,11,1
773,433,3,888539471,772,432,0
523,166,4,883701018,522,165,1
85,241,3,882995340,84,240,0
219,382,5,889451412,218,381,1
1,116,3,878542960,0,115,0
930,50,2,879534410,929,49,0
311,322,4,884364047,310,321,1
869,269,4,884493279,868,268,1
915,345,4,891030145,914,344,1
207,224,3,884386473,206,223,0
759,405,4,881476969,758,404,1
155,306,5,879371121,154,305,1
249,9,5,879572402,248,8,1
178,257,5,882823954,177,256,1
924,496,5,886327689,923,495,1
701,297,4,891447197,700,296,1
286,934,3,889653107,285,933,0
756,1240,4,874829333,755,1239,1
336,1079,1,877757094,335,1078,0
431,328,4,877844377,430,327,1
250,244,4,878089786,249,243,1
556,482,5,882136440,555,481,1
151,300,4,879523942,150,299,1
367,800,4,876690049,366,799,1
210,792,3,887730532,209,791,0
363,117,5,891495742,362,116,1
234,963,3,892078983,233,962,0
3,326,2,889237224,2,325,0
784,754,3,891387249,783,753,0
881,642,4,876538027,880,641,1
475,100,5,891452276,474,99,1
393,1091,2,889731840,392,1090,0
925,98,4,884717862,924,97,1
411,202,4,891035663,410,201,1
894,9,4,880416039,893,8,1
537,3,2,886030317,536,2,0
640,168,5,886354114,639,167,1
825,50,4,880755418,824,49,1
194,162,3,879549899,193,161,0
903,111,3,891031677,902,110,0
37,566,4,880916010,36,565,1
476,90,3,883364433,475,89,0
702,690,1,885767392,701,689,0
87,1178,3,879877208,86,1177,0
569,301,4,879793149,568,300,1
495,660,3,888635144,494,659,0
91,689,5,891438617,90,688,1
204,172,3,892513819,203,171,0
10,447,4,877891747,9,446,1
601,210,4,876350060,600,209,1
738,153,4,875350223,737,152,1
130,751,5,884623756,129,750,1
374,56,5,880394885,373,55,1
717,1011,4,884644419,716,1010,1
7,447,5,891350900,6,446,1
501,125,3,883348435,500,124,0
72,212,5,880036946,71,211,1
763,1101,3,878918486,762,1100,0
622,30,4,882670190,621,29,1
91,28,4,891439243,90,27,1
640,385,5,874778569,639,384,1
7,73,3,892133154,6,72,0
414,258,5,884998953,413,257,1
417,5,4,879648593,416,4,1
881,498,4,876537577,880,497,1
220,258,3,881197771,219,257,0
405,1439,1,885546724,404,1438,0
56,28,5,892678669,55,27,1
539,69,5,879787801,538,68,1
417,506,4,879647471,416,505,1
532,831,2,874790629,531,830,0
349,455,2,879465712,348,454,0
447,15,1,878854481,446,14,0
751,316,4,888871453,750,315,1
115,93,3,881170332,114,92,0
581,9,5,879641787,580,8,1
305,729,3,886324712,304,728,0
540,250,4,882157172,539,249,1
727,441,2,883711924,726,440,0
336,732,3,877756356,335,731,0
815,173,5,878695241,814,172,1
56,1,4,892683248,55,0,1
94,696,4,891724381,93,695,1
889,631,3,880178449,888,630,0
87,401,2,879876813,86,400,0
178,367,4,882828021,177,366,1
639,655,3,891239406,638,654,0
932,234,3,891250060,931,233,0
224,879,3,888082099,223,878,0
21,330,4,874951040,20,329,1
472,790,3,875981968,471,789,0
588,216,5,890024781,587,215,1
588,151,4,890026263,587,150,1
686,234,4,879546715,685,233,1
521,273,3,884476168,520,272,0
280,2,3,891701278,279,1,0
43,347,3,888177393,42,346,0
669,258,2,891182622,668,257,0
901,194,5,877131342,900,193,1
177,270,1,880130452,176,269,0
921,230,3,879381051,920,229,0
204,318,5,892513819,203,317,1
263,28,3,891298219,262,27,0
85,313,4,884820133,84,312,1
126,690,3,887853735,125,689,0
311,294,4,884364047,310,293,1
585,61,4,891283338,584,60,1
236,673,4,890116132,235,672,1
299,70,3,877881320,298,69,0
351,292,4,879481550,350,291,1
532,139,5,874792232,531,138,1
437,229,3,880142942,436,228,0
503,684,4,879454950,502,683,1
185,9,4,883524396,184,8,1
483,277,3,878952636,482,276,0
623,153,3,891034757,622,152,0
658,919,2,875145841,657,918,0
389,610,5,880086972,388,609,1
276,44,3,874795637,275,43,0
798,690,4,877117972,797,689,1
18,202,3,880130515,17,201,0
38,122,1,892434801,37,121,0
343,90,4,876406677,342,89,1
710,173,3,882063685,709,172,0
805,629,3,881704553,804,628,0
323,1050,5,878739988,322,1049,1
566,387,4,881651512,565,386,1
145,235,4,875270507,144,234,1
344,928,2,884900409,343,927,0
863,349,1,889289457,862,348,0
880,1134,5,880241609,879,1133,1
339,173,5,891034254,338,172,1
313,820,2,891030228,312,819,0
581,1367,5,879641603,580,1366,1
95,204,5,879197562,94,203,1
684,763,2,878232961,683,762,0
455,259,2,884027220,454,258,0
379,729,4,880961621,378,728,1
716,430,5,879796620,715,429,1
508,230,2,883768706,507,229,0
326,528,3,879875112,325,527,0
82,660,5,878769848,81,659,1
296,705,5,884197193,295,704,1
201,1103,3,884140487,200,1102,0
465,12,4,883530088,464,11,1
659,1267,3,891385689,658,1266,0
846,747,3,883948417,845,746,0
617,497,3,883788782,616,496,0
734,173,3,891025247,733,172,0
167,99,4,892738385,166,98,1
181,844,1,878962816,180,843,0
711,170,5,876279059,710,169,1
111,340,4,891679692,110,339,1
564,258,4,888718771,563,257,1
905,742,4,884983888,904,741,1
523,794,4,883703144,522,793,1
44,132,4,878347315,43,131,1
233,435,5,877665324,232,434,1
545,229,3,879899380,544,228,0
182,191,4,876435434,181,190,1
345,4,4,884993619,344,3,1
846,488,5,883948343,845,487,1
833,1006,1,875039153,832,1005,0
346,550,4,886273914,345,549,1
621,735,4,880739654,620,734,1
450,202,4,882397223,449,201,1
282,258,5,879949367,281,257,1
943,825,3,875502283,942,824,0
570,886,2,881262534,569,885,0
495,157,5,888635294,494,156,1
311,692,4,884364652,310,691,1
308,449,3,887741003,307,448,0
90,631,5,891384570,89,630,1
6,516,4,883602664,5,515,1
648,585,3,884882234,647,584,0
694,179,4,875730980,693,178,1
176,288,3,886046979,175,287,0
407,239,4,875553509,406,238,1
33,328,4,891964187,32,327,1
566,576,2,881651013,565,575,0
504,141,3,887909578,503,140,0
866,306,4,891221165,865,305,1
144,62,2,888105902,143,61,0
344,19,4,884899346,343,18,1
864,81,3,888891836,863,80,0
586,427,3,884066016,585,426,0
59,182,5,888204877,58,181,1
630,325,3,885666301,629,324,0
608,150,3,880406299,607,149,0
755,875,1,882570023,754,874,0
338,194,3,879438597,337,193,0
775,300,4,891032956,774,299,1
709,597,4,879848824,708,596,1
812,326,4,877625294,811,325,1
478,392,2,889398571,477,391,0
886,762,5,876033228,885,761,1
200,9,4,884126833,199,8,1
159,245,5,880485488,158,244,1
669,521,4,892550196,668,520,1
551,234,4,892777092,550,233,1
145,1290,1,875272732,144,1289,0
718,471,5,883348634,717,470,1
115,187,5,881171203,114,186,1
855,512,4,879825382,854,511,1
346,405,3,886274098,345,404,0
406,491,4,884631010,405,490,1
78,412,4,879634223,77,411,1
594,744,3,874783298,593,743,0
405,1221,1,885546155,404,1220,0
200,7,4,876042451,199,6,1
932,507,5,891249675,931,506,1
373,215,4,877099211,372,214,1
847,141,3,878941144,846,140,0
456,452,2,881375515,455,451,0
451,1038,1,879012889,450,1037,0
286,1182,2,877535288,285,1181,0
374,227,4,880937876,373,226,1
265,934,3,875320574,264,933,0
5,453,1,879198898,4,452,0
908,481,3,879722754,907,480,0
381,276,3,892696587,380,275,0
506,71,5,874873068,505,70,1
880,742,4,880166847,879,741,1
293,660,2,888907433,292,659,0
934,674,4,891193814,933,673,1
13,491,4,882140166,12,490,1
374,527,4,883628801,373,526,1
606,428,3,880927247,605,427,0
12,161,5,879959553,11,160,1
881,194,3,876538185,880,193,0
655,1284,2,887477511,654,1283,0
326,219,2,879877349,325,218,0
176,150,4,886047879,175,149,1
94,792,4,885873006,93,791,1
6,507,4,883601310,5,506,1
659,447,3,891386910,658,446,0
194,485,3,879546498,193,484,0
486,950,4,879875069,485,949,1
6,47,3,883600943,5,46,0
875,4,3,876466687,874,3,0
823,294,3,878439981,822,293,0
387,168,5,886479610,386,167,1
374,176,4,880937692,373,175,1
184,164,3,889911434,183,163,0
880,768,2,880242848,879,767,0
833,436,2,875224252,832,435,0
330,293,3,876544311,329,292,0
201,95,3,884114015,200,94,0
600,1110,3,888452564,599,1109,0
815,479,4,878694106,814,478,1
264,1270,2,886122194,263,1269,0
58,1,5,884304483,57,0,1
59,1009,4,888203095,58,1008,1
869,476,1,884492519,868,475,0
653,56,5,878853975,652,55,1
109,151,5,880571661,108,150,1
139,288,4,879537918,138,287,1
334,906,5,891544177,333,905,1
881,233,3,876538922,880,232,0
279,384,4,875312946,278,383,1
118,134,5,875384916,117,133,1
705,210,5,883427988,704,209,1
125,136,5,879454309,124,135,1
90,203,5,891384611,89,202,1
744,482,3,881171420,743,481,0
643,99,4,891447485,642,98,1
328,399,2,885049405,327,398,0
919,260,4,875288362,918,259,1
27,298,4,891543164,26,297,1
724,876,1,883757784,723,875,0
145,1009,2,875270764,144,1008,0
308,257,4,887741526,307,256,1
363,71,3,891495301,362,70,0
763,162,4,878923433,762,161,1
663,925,3,889493069,662,924,0
190,258,3,891033183,189,257,0
843,7,5,879443297,842,6,1
121,124,5,891388063,120,123,1
13,318,3,882139686,12,317,0
398,196,4,875746951,397,195,1
466,1607,5,890284231,465,1606,1
387,448,3,886481686,386,447,0
99,597,4,885679210,98,596,1
298,210,5,884182891,297,209,1
940,709,5,885921451,939,708,1
307,1065,3,879205470,306,1064,0
23,188,3,877817151,22,187,0
577,12,4,880474257,576,11,1
761,125,4,876190798,760,124,1
221,48,5,875245462,220,47,1
459,1051,3,879563667,458,1050,0
151,189,5,879528495,150,188,1
357,866,5,878951864,356,865,1
804,79,4,879441627,803,78,1
706,756,4,880997412,705,755,1
117,173,5,881011697,116,172,1
896,572,2,887160676,895,571,0
90,527,5,891384959,89,526,1
715,254,1,875962762,714,253,0
436,895,4,887768717,435,894,1
57,597,3,883697378,56,596,0
280,977,3,891701723,279,976,0
826,849,4,885690750,825,848,1
290,271,3,880473557,289,270,0
536,191,4,882360187,535,190,1
934,4,5,891195713,933,3,1
863,1237,4,889289618,862,1236,1
823,514,5,878438024,822,513,1
406,1220,3,882480802,405,1219,0
804,174,5,879441476,803,173,1
561,479,4,885807547,560,478,1
249,1,4,879572210,248,0,1
830,82,3,891561673,829,81,0
515,332,3,887658676,514,331,0
311,44,3,884365168,310,43,0
682,849,2,888522699,681,848,0
294,271,5,889241426,293,270,1
24,1007,5,875322758,23,1006,1
293,99,3,888906402,292,98,0
916,250,4,880843361,915,249,1
610,755,5,888703710,609,754,1
934,50,5,891189363,933,49,1
145,554,3,875272245,144,553,0
597,298,5,875339723,596,297,1
630,1079,1,885667508,629,1078,0
774,947,2,888557276,773,946,0
359,408,5,886453239,358,407,1
864,318,5,888887071,863,317,1
721,237,3,877145312,720,236,0
197,190,3,891410082,196,189,0
536,82,4,882360929,535,81,1
788,1139,1,880871605,787,1138,0
716,405,4,879793844,715,404,1
391,177,4,877398951,390,176,1
249,83,5,879640977,248,82,1
593,584,3,875671579,592,583,0
429,472,3,882387434,428,471,0
815,465,5,878694952,814,464,1
761,1287,1,876190072,760,1286,0
426,23,4,879444734,425,22,1
458,1067,5,886395311,457,1066,1
889,302,4,880176518,888,301,1
347,293,5,881652709,346,292,1
276,238,5,877935060,275,237,1
734,166,3,891022849,733,165,0
648,748,3,882211886,647,747,0
707,251,5,880059647,706,250,1
336,1012,5,877760082,335,1011,1
80,86,5,887401496,79,85,1
178,476,3,882824713,177,475,0
363,2,4,891495809,362,1,1
311,1093,5,884963180,310,1092,1
913,430,2,882544617,912,429,0
18,957,3,880132188,17,956,0
2,299,4,888550774,1,298,1
881,136,4,876538537,880,135,1
764,1057,1,876243990,763,1056,0
618,356,2,891309608,617,355,0
632,684,5,879457903,631,683,1
716,136,5,879795790,715,135,1
393,404,3,889728713,392,403,0
296,251,5,884196523,295,250,1
391,56,5,877399745,390,55,1
379,391,4,880525698,378,390,1
864,720,3,888891238,863,719,0
843,393,2,879448858,842,392,0
297,183,4,875238984,296,182,1
399,774,3,882345053,398,773,0
567,608,4,882426021,566,607,1
919,1048,3,875289113,918,1047,0
632,202,4,879457712,631,201,1
699,831,2,884152570,698,830,0
374,654,3,880396622,373,653,0
58,64,5,884305295,57,63,1
385,403,3,879447181,384,402,0
145,552,5,888398747,144,551,1
416,94,2,886318546,415,93,0
648,304,5,884363798,647,303,1
561,608,3,885809119,560,607,0
363,523,3,891494659,362,522,0
606,123,3,878143605,605,122,0
387,399,3,886482969,386,398,0
437,483,5,880141962,436,482,1
747,153,4,888639989,746,152,1
916,81,5,880844527,915,80,1
229,748,3,891632402,228,747,0
577,579,4,880475602,576,578,1
109,527,3,880577604,108,526,0
938,222,5,891356479,937,221,1
298,28,4,884182725,297,27,1
908,264,3,879722206,907,263,0
251,55,3,886271856,250,54,0
256,756,4,882151167,255,755,1
407,85,4,876339975,406,84,1
591,168,3,891031724,590,167,0
796,111,4,893047288,795,110,1
757,771,2,888467160,756,770,0
650,622,3,891387468,649,621,0
697,25,3,882622188,696,24,0
782,316,4,891498436,781,315,1
887,473,4,881378896,886,472,1
72,642,4,880037479,71,641,1
436,1028,4,887770693,435,1027,1
818,312,2,891870546,817,311,0
648,104,1,884367274,647,103,0
339,198,5,891033382,338,197,1
804,163,3,879445579,803,162,0
805,140,3,881705892,804,139,0
677,351,2,889399113,676,350,0
43,143,4,883955247,42,142,1
130,203,4,875801716,129,202,1
348,25,4,886523521,347,24,1
136,647,5,882848783,135,646,1
422,237,4,875130230,421,236,1
207,144,3,875509434,206,143,0
141,147,4,884584906,140,146,1
52,864,3,882922661,51,863,0
3,345,3,889237004,2,344,0
500,1315,4,883865463,499,1314,1
236,9,5,890116792,235,8,1
588,428,4,890024730,587,427,1
239,179,5,889180410,238,178,1
887,69,4,881380025,886,68,1
76,690,2,882607017,75,689,0
374,983,2,880936289,373,982,0
44,198,4,878348947,43,197,1
594,221,4,874781207,593,220,1
379,137,5,890464307,378,136,1
406,476,4,879540147,405,475,1
747,182,5,888639272,746,181,1
405,378,4,885546379,404,377,1
442,98,4,883389983,441,97,1
90,1045,2,891385843,89,1044,0
896,1681,3,887160722,895,1680,0
335,245,4,891567053,334,244,1
417,131,4,879647254,416,130,1
506,692,4,874873529,505,691,1
279,240,4,889151559,278,239,1
771,949,5,880659941,770,948,1
743,15,3,881277855,742,14,0
151,775,2,879543366,150,774,0
682,762,3,888521637,681,761,0
466,79,3,890284706,465,78,0
704,496,5,891397712,703,495,1
712,560,3,874730261,711,559,0
133,343,2,890589188,132,342,0
740,873,2,879522872,739,872,0
702,879,1,885767604,701,878,0
197,230,4,891409893,196,229,1
496,173,5,876065349,495,172,1
70,204,3,884066399,69,203,0
6,458,1,883599914,5,457,0
498,1131,3,881955866,497,1130,0
91,56,1,891439057,90,55,0
921,15,4,879379621,920,14,1
292,1010,4,881104581,291,1009,1
398,430,4,875659265,397,429,1
446,288,2,879786838,445,287,0
716,1286,2,879795239,715,1285,0
254,432,2,886473158,253,431,0
774,514,2,888555998,773,513,0
722,546,3,891280866,721,545,0
736,323,1,878709187,735,322,0
533,82,4,879439204,532,81,1
438,9,4,879868005,437,8,1
763,607,4,878917850,762,606,1
749,101,4,878848700,748,100,1
184,1086,4,889907711,183,1085,1
493,48,4,884130995,492,47,1
426,332,4,879441781,425,331,1
119,245,4,886176618,118,244,1
682,282,4,888519918,681,281,1
684,118,4,878760274,683,117,1
358,382,2,891269913,357,381,0
893,240,4,874828864,892,239,1
223,313,5,891548750,222,312,1
674,282,5,887763231,673,281,1
213,64,5,878955680,212,63,1
385,42,1,879443252,384,41,0
698,228,3,886367442,697,227,0
345,1226,3,884994592,344,1225,0
790,472,2,884462416,789,471,0
327,164,3,887746219,326,163,0
303,2,3,879467191,302,1,0
177,176,4,880130951,176,175,1
840,520,5,891204089,839,519,1
294,603,5,889854323,293,602,1
465,638,3,883531380,464,637,0
102,167,2,892993927,101,166,0
899,179,2,884121267,898,178,0
349,459,4,879465569,348,458,1
348,742,4,886523078,347,741,1
936,926,4,886833191,935,925,1
70,482,4,884068704,69,481,1
693,509,3,883975500,692,508,0
159,476,5,880557564,158,475,1
391,748,3,877398619,390,747,0
178,455,3,882825357,177,454,0
195,152,3,890589490,194,151,0
788,175,3,880868401,787,174,0
391,197,5,877399380,390,196,1
347,333,5,881652077,346,332,1
130,357,5,875216933,129,356,1
796,731,3,893047320,795,730,0
445,144,3,890987569,444,143,0
880,185,5,880241355,879,184,1
615,517,5,879449068,614,516,1
449,171,4,880410599,448,170,1
653,692,2,880151884,652,691,0
854,23,4,882813647,853,22,1
554,77,4,876550778,553,76,1
79,333,2,891271086,78,332,0
43,1057,2,884029777,42,1056,0
819,345,4,884618137,818,344,1
450,43,4,887139080,449,42,1
503,714,4,880383126,502,713,1
459,1014,1,879563506,458,1013,0
258,332,5,885701024,257,331,1
642,942,4,886207151,641,941,1
520,286,5,885168591,519,285,1
466,294,3,890282986,465,293,0
491,14,2,891185298,490,13,0
802,748,4,875984776,801,747,1
21,859,2,874951859,20,858,0
881,423,4,876538726,880,422,1
690,158,4,881177835,689,157,1
417,288,3,879647749,416,287,0
624,305,4,891961140,623,304,1
409,496,5,881107817,408,495,1
763,509,5,878920895,762,508,1
665,97,2,884294329,664,96,0
586,237,4,884057783,585,236,1
286,357,4,877531537,285,356,1
907,260,2,885860511,906,259,0
593,318,5,875671413,592,317,1
482,269,4,887643096,481,268,1
393,554,4,889729486,392,553,1
102,174,4,888801360,101,173,1
163,288,3,891220226,162,287,0
401,14,3,891032271,400,13,0
864,708,3,888889863,863,707,0
211,181,1,879461498,210,180,0
605,301,3,879365237,604,300,0
542,410,4,886532971,541,409,1
308,435,4,887737484,307,434,1
330,384,2,876547813,329,383,0
815,222,4,884320310,814,221,1
326,675,4,879875457,325,674,1
569,298,3,879793784,568,297,0
731,197,5,886185743,730,196,1
618,93,3,891307019,617,92,0
267,12,5,878971659,266,11,1
312,195,5,891698254,311,194,1
38,403,1,892432205,37,402,0
401,430,2,891033582,400,429,0
826,624,4,885690379,825,623,1
393,194,4,887746239,392,193,1
639,1465,2,891239048,638,1464,0
1,33,4,878542699,0,32,1
264,475,5,886122706,263,474,1
707,488,4,886286491,706,487,1
60,77,4,883327040,59,76,1
782,683,1,891498213,781,682,0
90,149,3,891384754,89,148,0
670,419,4,877974945,669,418,1
606,87,4,880924483,605,86,1
416,762,3,876697524,415,761,0
